Enr	B8	hep	DSN	atm
   2.2700000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3730777e-12
   2.2725000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3563392e-12
   2.2750000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3397328e-12
   2.2775000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3232580e-12
   2.2800000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3069154e-12
   2.2825000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2907041e-12
   2.2850000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2746231e-12
   2.2875000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2586723e-12
   2.2900000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2428512e-12
   2.2925000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2271600e-12
   2.2950000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2115984e-12
   2.2975000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1961652e-12
   2.3000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1808604e-12
   2.3025000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1656831e-12
   2.3050000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1506331e-12
   2.3075000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1357108e-12
   2.3100000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1209153e-12
   2.3125000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1062455e-12
   2.3150000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0917014e-12
   2.3175000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0772826e-12
   2.3200000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0629886e-12
   2.3225000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0488194e-12
   2.3250000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0347743e-12
   2.3275000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0208524e-12
   2.3300000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0070533e-12
   2.3325000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.9337684e-13
   2.3350000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.7982264e-13
   2.3375000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.6639040e-13
   2.3400000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.5307924e-13
   2.3425000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.3988877e-13
   2.3450000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.2681819e-13
   2.3475000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.1386736e-13
   2.3500000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.0103612e-13
   2.3525000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.8832392e-13
   2.3550000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.7572970e-13
   2.3575000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.6325334e-13
   2.3600000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.5089416e-13
   2.3625000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.3865167e-13
   2.3650000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.2652591e-13
   2.3675000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.1451622e-13
   2.3700000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.0262137e-13
   2.3725000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.9084144e-13
   2.3750000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.7917579e-13
   2.3775000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.6762383e-13
   2.3800000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.5618553e-13
   2.3825000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.4486020e-13
   2.3850000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.3364674e-13
   2.3875000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.2254507e-13
   2.3900000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.1155461e-13
   2.3925000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.0067487e-13
   2.3950000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.8990563e-13
   2.3975000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.7924614e-13
   2.4000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.6869555e-13
   2.4025000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.5825354e-13
   2.4050000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.4791962e-13
   2.4075000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.3769334e-13
   2.4100000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.2757434e-13
   2.4125000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.1756188e-13
   2.4150000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.0765523e-13
   2.4175000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.9785393e-13
   2.4200000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.8815755e-13
   2.4225000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.7856565e-13
   2.4250000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.6907778e-13
   2.4275000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.5969321e-13
   2.4300000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.5041129e-13
   2.4325000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.4123148e-13
   2.4350000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.3215338e-13
   2.4375000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.2317652e-13
   2.4400000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.1430044e-13
   2.4425000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.0552439e-13
   2.4450000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.9684776e-13
   2.4475000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.8826999e-13
   2.4500000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.7979069e-13
   2.4525000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.7140935e-13
   2.4550000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.6312551e-13
   2.4575000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.5493844e-13
   2.4600000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.4684750e-13
   2.4625000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.3885219e-13
   2.4650000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.3095205e-13
   2.4675000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.2314657e-13
   2.4700000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.1543530e-13
   2.4725000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.0781754e-13
   2.4750000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.0029261e-13
   2.4775000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.9286003e-13
   2.4800000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.8551934e-13
   2.4825000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.7827000e-13
   2.4850000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.7111156e-13
   2.4875000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.6404337e-13
   2.4900000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.5706467e-13
   2.4925000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.5017508e-13
   2.4950000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.4337408e-13
   2.4975000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3666110e-13
   2.5000000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3003573e-13
